Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2008 ,Saturn,Vue XE,Used,164449,0,Black,Gray,Automatic,FWD,AutoNation Chrysler Dodge Jeep Ram Spring,860,4.3,28.0,4952,cars.com/vehicledetail/detail/797787029/overview/
2007 ,Saturn,Aura XE,Used,192154,0,Silver,Gray,Automatic,FWD,Benny Boyd Gonzales,43,5.0,110.0,0,cars.com/vehicledetail/detail/791312575/overview/
2003 ,Saturn,Vue BASE CARFAX 1-OWNER W/4TH,Used,81806,0,Silver,Gray,Manual,FWD,KIA of South Austin,105,4.3,131.0,3995,cars.com/vehicledetail/detail/797141269/overview/
2003 ,Saturn,L 300,Used,250272,0,Other,Other,Automatic,FWD,Town North Nissan,331,4.4,132.0,2971,cars.com/vehicledetail/detail/797578097/overview/
2008 ,Saturn,Vue Green Line,Used,152480,0,Black,Gray,Automatic,FWD,Lone Oak Motors,15,5.0,141.0,4995,cars.com/vehicledetail/detail/790700943/overview/
2010 ,Saturn,Outlook XR,Used,0,0,Beige,Other,Automatic,FWD,Gound Chevrolet,4,5.0,144.0,8995,cars.com/vehicledetail/detail/797861114/overview/
2007 ,Saturn,Aura XR,Used,81861,0,Silver,Black,Automatic,FWD,World Car Nissan Hyundai,193,3.9,161.0,0,cars.com/vehicledetail/detail/797795866/overview/
2006 ,Saturn,Vue,Used,104740,0,Silver,Gray,Automatic,FWD,Vaughn Ford,4,3.0,192.0,4995,cars.com/vehicledetail/detail/797534253/overview/
2003 ,Saturn,Vue,Used,91902,0,Red,Gray,Automatic,FWD,Mansfield Motors,8,3.7,218.0,4495,cars.com/vehicledetail/detail/791827067/overview/
2008 ,Saturn,Sky,Used,157252,0,Red,Black,Manual,RWD,5 Stars Auto Sales,3,4.7,220.0,5995,cars.com/vehicledetail/detail/796466407/overview/
2006 ,Saturn,Vue,Used,152000,0,Silver,Other,Automatic,AWD,TRED (Private Seller Dallas),0,0.0,224.0,2000,cars.com/vehicledetail/detail/797335684/overview/
2009 ,Saturn,Vue XR,Used,109781,0,Gray,Gray,Automatic,AWD,Legend Motorcars,30,2.4,229.0,6450,cars.com/vehicledetail/detail/797639107/overview/
2008 ,Saturn,Vue XR,Used,175197,0,Other,Other,Automatic,FWD,Reliable Chevrolet,1023,4.8,234.0,0,cars.com/vehicledetail/detail/797759422/overview/
2009 ,Saturn,Astra XE,Used,84421,0,Black,Other,Automatic,FWD,Sundance Auto Sales L.L.C.,22,2.1,235.0,2499,cars.com/vehicledetail/detail/781586098/overview/
2008 ,Saturn,Vue Red Line,Used,0,0,Red,Black,Automatic,FWD,Sundance Auto Sales L.L.C.,22,2.1,235.0,6305,cars.com/vehicledetail/detail/792435257/overview/
1997 ,Saturn,SL 1,Used,116000,0,Gray,Gray,Manual,Unknown,stephanie (Private Seller),0,0.0,239.0,1800,cars.com/vehicledetail/detail/797879775/overview/
2007 ,Saturn,Vue I4 Hybrid,Used,77552,0,Silver,Gray,Automatic,FWD,AutoNation Chrysler Dodge Jeep Ram North Fort Worth,322,4.5,244.0,4952,cars.com/vehicledetail/detail/796804097/overview/
