Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2008 ,Isuzu,i-290 S Extended Cab,Used,158000,0,Blue,Gray,Automatic,RWD,Autonet,47,3.8,228.0,2999,cars.com/vehicledetail/detail/795709392/overview/
2006 ,Isuzu,67.0 IN. BBC TILT CAB,Used,116011,0,White,Other,Automatic,4x2/2-wheel,H-Town Car Sales,68,4.1,6.0,14900,cars.com/vehicledetail/detail/794195463/overview/
2006 ,Isuzu,67.0 IN. BBC TILT CAB,Used,131312,0,White,Other,Automatic,4x2/2-wheel,H-Town Car Sales,68,4.1,6.0,14900,cars.com/vehicledetail/detail/794195465/overview/
2006 ,Isuzu,IBT AIR PWL,Used,92286,0,White,Other,Automatic,RWD,Par Autos,13,5.0,235.0,21999,cars.com/vehicledetail/detail/793232490/overview/
1998 ,Isuzu,Rodeo LS,Used,132000,0,Other,Gray,Automatic,RWD,Sterling McCall Pre-Owned,8,3.8,25.0,1995,cars.com/vehicledetail/detail/796798393/overview/
2000 ,Isuzu,Trooper,Used,154675,0,White,Other,Automatic,4x4/4-wheel,Benny Boyd Gonzales,43,5.0,110.0,0,cars.com/vehicledetail/detail/792910994/overview/
