Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2015 ,Aston Martin,V12 Vantage S Base,Used,7013,0,Black,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,91500,cars.com/vehicledetail/detail/778899472/overview/
2011 ,Aston Martin,V12 Vantage,Used,20292,0,Red,Black,Manual,RWD,Star Motor Cars,32,5.0,13.0,93500,cars.com/vehicledetail/detail/777371412/overview/
2016 ,Aston Martin,V8 Vantage S Base,Used,7407,0,Black,Other,Other,RWD,Hi Tech Luxury Imports,3,2.3,136.0,83500,cars.com/vehicledetail/detail/779605997/overview/
2019 ,Aston Martin,Vantage Base,Used,1612,0,Other,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,179200,cars.com/vehicledetail/detail/786703282/overview/
2014 ,Aston Martin,Vanquish Volante,Used,5808,0,White,Brown,Automatic,RWD,Boardwalk Ferrari Maserati,776,4.9,239.0,109900,cars.com/vehicledetail/detail/796017484/overview/
2009 ,Aston Martin,V8 Vantage,Used,33248,0,White,Black,Automatic,RWD,Star Motor Cars,32,5.0,13.0,44900,cars.com/vehicledetail/detail/794405156/overview/
2011 ,Aston Martin,DB9 Volante,Aston Martin Certified,23682,0,Blue,Beige,Automatic,RWD,Star Motor Cars,32,5.0,13.0,64900,cars.com/vehicledetail/detail/766770754/overview/
2019 ,Aston Martin,Vantage Base,New,0,167649,Other,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,167649,cars.com/vehicledetail/detail/784279080/overview/
2015 ,Aston Martin,V12 Vantage S Base,Used,13507,0,White,Other,Automatic,RWD,Mark Motors,1,5.0,182.0,85888,cars.com/vehicledetail/detail/786526325/overview/
2019 ,Aston Martin,Vantage Base,Used,4408,0,Black,Red,Automatic,RWD,Hi Tech Luxury Imports,3,2.3,136.0,148650,cars.com/vehicledetail/detail/778760450/overview/
1998 ,Aston Martin,DB7 Volante,Used,40874,0,Silver,Black,Automatic,RWD,Crave Luxury Auto,25,4.3,33.0,59750,cars.com/vehicledetail/detail/776126788/overview/
2018 ,Aston Martin,DB11 V8,Aston Martin Certified,230,0,Silver,Black,Automatic,RWD,Star Motor Cars,32,5.0,13.0,162399,cars.com/vehicledetail/detail/729379380/overview/
1998 ,Aston Martin,DB7,Used,35727,0,Silver,Black,Manual,RWD,Crave Luxury Auto,25,4.3,33.0,69750,cars.com/vehicledetail/detail/776126723/overview/
2015 ,Aston Martin,V12 Vantage S Base,Used,5389,0,Black,Other,Automatic,RWD,Hi Tech Luxury Imports,3,2.3,136.0,95800,cars.com/vehicledetail/detail/782903739/overview/
2019 ,Aston Martin,DB11 Volante,Used,3300,0,Other,Other,Automatic,RWD,Star Motor Cars,32,5.0,13.0,264476,cars.com/vehicledetail/detail/779510343/overview/
2009 ,Aston Martin,,Used,4058,0,Silver,Black,Automatic,RWD,Mercedes-Benz of Houston Greenway,1059,4.7,12.0,47986,cars.com/vehicledetail/detail/797877613/overview/
2020 ,Aston Martin,,New,0,0,Other,Other,Other,Unknown,Star Motor Cars,32,5.0,13.0,345286,cars.com/vehicledetail/detail/793445321/overview/
2020 ,Aston Martin,,New,0,0,Other,Other,Other,Unknown,Star Motor Cars,32,5.0,13.0,390936,cars.com/vehicledetail/detail/797114905/overview/
