Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
1968 ,American Motors,AMX,Used,594,0,Black,Other,Manual,Unknown,Bird Imports,0,0.0,182.0,29900,cars.com/vehicledetail/detail/780513056/overview/
1969 ,American Motors,AMX X,Used,100000,0,White,Red,Automatic,Unknown,Jordan Motorcars,186,4.6,176.0,23994,cars.com/vehicledetail/detail/797072666/overview/
