Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2009 ,Saab,9-3 2.0T,Used,78015,0,Gray,Beige,Automatic,FWD,R & D Motors,0,0.0,130.0,6950,cars.com/vehicledetail/detail/795974006/overview/
2007 ,Saab,9-7X 4.2i,Used,152077,0,Black,Other,Automatic,AWD,Lone Star Motors II,127,4.9,229.0,3491,cars.com/vehicledetail/detail/783818826/overview/
2008 ,Saab,9-3 2.0T,Used,121760,0,Black,Black,Automatic,FWD,Autonet,47,3.8,228.0,3550,cars.com/vehicledetail/detail/766250185/overview/
2007 ,Saab,9-3 2.0T,Used,143383,0,Silver,Black,Automatic,FWD,Texas Drive Auto Dealer,52,4.7,231.0,3990,cars.com/vehicledetail/detail/795755408/overview/
2007 ,Saab,9-3 2.0T,Used,90377,0,White,Black,Automatic,FWD,Dallas Autos Direct,307,4.6,237.0,5995,cars.com/vehicledetail/detail/793062564/overview/
2007 ,Saab,9-7X 5.3i,Used,131000,0,Black,Black,Automanual,AWD,Robert (Private Seller),0,0.0,4.0,4988,cars.com/vehicledetail/detail/788538234/overview/
2002 ,Saab,9-3 SE,Used,78002,0,Silver,Beige,Automatic,FWD,R & D Motors,0,0.0,130.0,4850,cars.com/vehicledetail/detail/795239562/overview/
2002 ,Saab,9-3 SE,Used,175992,0,Blue,Gray,Manual,FWD,Mondial Auto Sales,9,3.5,227.0,2798,cars.com/vehicledetail/detail/796841012/overview/
2008 ,Saab,9-3 2.0T,Used,145002,0,White,Black,Automatic,FWD,Hendrick Volkswagen Frisco,144,4.6,244.0,6997,cars.com/vehicledetail/detail/797769919/overview/
