Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
1981 ,Delorean,DMC-12,Used,32541,0,Silver,Gray,Automatic,RWD,Palace Auto Center,8,5.0,1598.0,42988,cars.com/vehicledetail/detail/790120033/overview/
1982 ,Delorean,DMC-12,Used,46769,0,Silver,Gray,Manual,RWD,Jared (Private Seller),0,0.0,1223.0,35000,cars.com/vehicledetail/detail/796346001/overview/
1983 ,Delorean,DMC-12 -,Used,1218,0,Silver,Black,Manual,Unknown,Boalsburg Car Company,0,0.0,1258.0,54990,cars.com/vehicledetail/detail/792591201/overview/
1981 ,Delorean,DMC-12 SS304,Used,1646,0,Red,Black,Manual,Unknown,Best Buy Used Cars,12,3.3,1063.0,42000,cars.com/vehicledetail/detail/706213306/overview/
