Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2007 ,International,,Used,356531,0,White,Gray,Other,4x2/2-wheel,Oasis Park and Sell,21,2.3,28.0,11900,cars.com/vehicledetail/detail/786411315/overview/
1934 ,International,C-1,Used,32,0,Black,Black,Automatic,RWD,MARK (Private Seller),0,0.0,223.0,27000,cars.com/vehicledetail/detail/790072654/overview/
2007 ,International,VT365,Used,80911,0,White,Gray,Automatic,4x2/2-wheel,Fall Creek Motor Cars,0,0.0,26.0,34980,cars.com/vehicledetail/detail/790993914/overview/
1974 ,International,,Used,3168,0,Gray,Red,Automatic,Unknown,Medford Motors Inc.,0,0.0,33.0,13000,cars.com/vehicledetail/detail/793327154/overview/
2006 ,International,,Used,86541,0,Red,Other,Other,Unknown,Motor City,19,5.0,219.0,49991,cars.com/vehicledetail/detail/789865425/overview/
1922 ,International,,Used,0,0,Brown,Other,Automatic,Unknown,Houston Used Auto Sales,0,0.0,18.0,7995,cars.com/vehicledetail/detail/758994697/overview/
