Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2002 ,Hummer,H1 Wagon,Used,10524,0,Black,Black,Automatic,4x4/4-wheel,Aston Martin of Dallas,12,5.0,226.0,137900,cars.com/vehicledetail/detail/794388004/overview/
2007 ,Hummer,H2 Base,Used,92366,0,White,Black,Automatic,4x4/4-wheel,Shottenkirk Toyota of Granbury,1,1.0,226.0,26999,cars.com/vehicledetail/detail/780555553/overview/
2008 ,Hummer,H2,Used,65055,0,Black,Black,Automatic,4x4/4-wheel,Ride N Drive,13,3.6,226.0,35488,cars.com/vehicledetail/detail/794813287/overview/
2007 ,Hummer,H3,Used,120272,0,Black,Other,Automatic,4x4/4-wheel,Pary's Auto Sales,36,4.4,226.0,11499,cars.com/vehicledetail/detail/794965142/overview/
2008 ,Hummer,H3 Alpha,Used,211019,0,Orange,Beige,Automatic,4x4/4-wheel,McAndrew Motors,10,5.0,226.0,13900,cars.com/vehicledetail/detail/794657273/overview/
2009 ,Hummer,H3T,Used,138984,0,Silver,Gray,Automatic,4x4/4-wheel,Cransh Auto Sales Inc,145,3.8,227.0,17491,cars.com/vehicledetail/detail/793970320/overview/
2008 ,Hummer,H3 SUV Alpha,Used,133520,0,Gray,Black,Automatic,4x4/4-wheel,AutoNation Ford Fort Worth,239,4.7,230.0,13580,cars.com/vehicledetail/detail/795426430/overview/
2006 ,Hummer,H3,Used,96413,0,Gray,Black,Automatic,4x4/4-wheel,Top Line Auto,65,4.6,231.0,10491,cars.com/vehicledetail/detail/746122031/overview/
2003 ,Hummer,H2,Used,141857,0,Black,Gray,Automatic,4x4/4-wheel,1and 2 Automotive,283,3.7,232.0,7988,cars.com/vehicledetail/detail/786641075/overview/
2008 ,Hummer,H2,Used,175358,0,Gray,Black,Automatic,4x4/4-wheel,Bayer Motor Company,29,1.8,232.0,19590,cars.com/vehicledetail/detail/791287839/overview/
2008 ,Hummer,H3,Used,174283,0,Black,Other,Other,4x4/4-wheel,1and 2 Automotive,283,3.7,232.0,8288,cars.com/vehicledetail/detail/794636574/overview/
2007 ,Hummer,H3,Used,145252,0,Black,Black,Automatic,4x4/4-wheel,Courtesy Nissan,391,4.6,234.0,8252,cars.com/vehicledetail/detail/795266111/overview/
2008 ,Hummer,H2,Used,196400,0,White,Black,Automatic,AWD,Louie (Private Seller),0,0.0,234.0,21999,cars.com/vehicledetail/detail/786163133/overview/
2007 ,Hummer,H3,Used,149177,0,White,Black,Automatic,4x4/4-wheel,Courtesy Nissan,391,4.6,234.0,7982,cars.com/vehicledetail/detail/795239568/overview/
2005 ,Hummer,H2,Used,183458,0,Black,Black,Automatic,4x4/4-wheel,Sundance Auto Sales L.L.C.,22,2.1,235.0,10688,cars.com/vehicledetail/detail/778838416/overview/
2006 ,Hummer,H3,Used,152744,0,Gray,Beige,Automatic,4x4/4-wheel,Sundance Auto Sales L.L.C.,22,2.1,235.0,6899,cars.com/vehicledetail/detail/778838486/overview/
2007 ,Hummer,H2 Base,Used,59810,0,Red,Black,Automatic,4x4/4-wheel,RLB Sales and Leasing,9,4.4,235.0,38780,cars.com/vehicledetail/detail/765728734/overview/
2006 ,Hummer,H3,Used,218684,0,Yellow,Black,Automatic,4x4/4-wheel,Sundance Auto Sales L.L.C.,22,2.1,235.0,10350,cars.com/vehicledetail/detail/781762179/overview/
2005 ,Hummer,H2 SUT,Used,95046,0,Gray,Beige,Automatic,4x4/4-wheel,International Motor,19,5.0,236.0,19995,cars.com/vehicledetail/detail/793776403/overview/
2008 ,Hummer,H3 Alpha,Used,154408,0,Black,Black,Automatic,4x4/4-wheel,Avant Garde Auto Group,15,5.0,237.0,10995,cars.com/vehicledetail/detail/782552409/overview/
2008 ,Hummer,H2,Used,82284,0,Orange,Black,Automatic,4x4/4-wheel,Hi Line Motors,64,3.5,237.0,33998,cars.com/vehicledetail/detail/787343622/overview/
2009 ,Hummer,H2,Used,102545,0,Silver,Black,Automatic,4x4/4-wheel,Dallas Auto Center,32,4.7,237.0,36900,cars.com/vehicledetail/detail/793791561/overview/
2003 ,Hummer,H1,Used,49986,0,Black,Black,Automatic,4x4/4-wheel,Classic Chevrolet,111,4.6,238.0,45000,cars.com/vehicledetail/detail/775765033/overview/
2008 ,Hummer,H2,Used,63221,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,55950,cars.com/vehicledetail/detail/737785591/overview/
2009 ,Hummer,H2 SUT,Used,34091,0,Gray,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,73950,cars.com/vehicledetail/detail/791052367/overview/
2008 ,Hummer,H2 SUT,Used,29175,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,63950,cars.com/vehicledetail/detail/774275993/overview/
2008 ,Hummer,H2,Used,66862,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,54950,cars.com/vehicledetail/detail/786815263/overview/
2008 ,Hummer,H2,Used,22381,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,69950,cars.com/vehicledetail/detail/791052382/overview/
2009 ,Hummer,H2,Used,37972,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,69950,cars.com/vehicledetail/detail/764483083/overview/
2008 ,Hummer,H2 SUT,Used,30051,0,Gray,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,62950,cars.com/vehicledetail/detail/781275297/overview/
2009 ,Hummer,H2,Used,69861,0,Orange,Brown,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,69950,cars.com/vehicledetail/detail/789896970/overview/
2008 ,Hummer,H2 SUT,Used,104701,0,Blue,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,42950,cars.com/vehicledetail/detail/784683179/overview/
2009 ,Hummer,H2 SUT,Used,44696,0,Black,Black,Automatic,4x4/4-wheel,A & L Imports,11,5.0,238.0,66950,cars.com/vehicledetail/detail/786815218/overview/
2009 ,Hummer,H3,Used,114407,0,Gray,Black,Automatic,4x4/4-wheel,European Motors,132,5.0,240.0,10950,cars.com/vehicledetail/detail/792366630/overview/
2005 ,Hummer,H2,Used,128434,0,Gray,Black,Automatic,4x4/4-wheel,Callahan Motor Company,92,3.3,241.0,16975,cars.com/vehicledetail/detail/793053049/overview/
2008 ,Hummer,H3 Adventure,Used,186431,0,Gray,Black,Automatic,4x4/4-wheel,Callahan Motor Company,92,3.3,241.0,9975,cars.com/vehicledetail/detail/794394775/overview/
