Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
1955 ,Nash,Statesman,Used,48853,0,Red,Gray,Automatic,Unknown,GR Auto Gallery,108,4.1,1066.0,11900,cars.com/vehicledetail/detail/786422570/overview/
1928 ,Nash,,Used,55139,0,Other,Black,Manual,RWD,GR Auto Gallery,108,4.1,1066.0,38900,cars.com/vehicledetail/detail/780394700/overview/
1957 ,Nash,Metropolitan,Used,77694,0,Blue,White,Manual,Unknown,Milpas Motors,3,5.0,1438.0,17995,cars.com/vehicledetail/detail/794745335/overview/
1937 ,Nash,,Used,0,0,Red,Gray,Other,Unknown,White's Auto Sales,0,0.0,910.0,32335,cars.com/vehicledetail/detail/787236269/overview/
1953 ,Nash,,Used,0,0,Orange,Red,Other,Unknown,"Gullwing Motor Cars, Inc.",0,0.0,1436.0,39500,cars.com/vehicledetail/detail/783240235/overview/
1952 ,Nash,,Used,0,0,Red,Black,Other,Unknown,"Gullwing Motor Cars, Inc.",0,0.0,1436.0,59500,cars.com/vehicledetail/detail/783240044/overview/
1953 ,Nash,,Used,0,0,Silver,Black,Other,Unknown,"Gullwing Motor Cars, Inc.",0,0.0,1436.0,39500,cars.com/vehicledetail/detail/783240272/overview/
1952 ,Nash,,Used,0,0,Blue,Red,Other,Unknown,"Gullwing Motor Cars, Inc.",0,0.0,1436.0,59500,cars.com/vehicledetail/detail/786650435/overview/
1955 ,Nash,Metropolitan,Used,0,0,Red,Red,Manual,RWD,Hubbard Auto Center of Scottsdale,0,0.0,990.0,28500,cars.com/vehicledetail/detail/783901555/overview/
