Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2018 ,Mercedes Benz,Mercedes-Benz GLA 250 Base,Used,7648,0,White,Beige,Automatic,FWD,"OttoSource, Corp.",148,3.9,233.0,24687,cars.com/vehicledetail/detail/796154937/overview/
2016 ,Mercedes Benz,Mercedes-Benz Maybach S S 600,Used,42873,0,Black,Black,Automatic,RWD,Texas Cars Direct,182,4.8,233.0,75899,cars.com/vehicledetail/detail/794423313/overview/
2018 ,Mercedes Benz,Mercedes-Benz GLS 550 Base 4MATIC,Used,2149,0,White,Brown,Automatic,AWD,Texas Cars Direct,182,4.8,233.0,75985,cars.com/vehicledetail/detail/793891624/overview/
2016 ,Mercedes Benz,Mercedes-Benz CLS 400,Used,23218,0,White,Brown,Automatic,RWD,Texas Cars Direct,182,4.8,233.0,33752,cars.com/vehicledetail/detail/795948124/overview/
2012 ,Mercedes Benz,Mercedes-Benz E 550 4MATIC,Used,89676,0,White,Beige,Automatic,AWD,Lute Riley Honda,738,4.6,234.0,13994,cars.com/vehicledetail/detail/792531087/overview/
2006 ,Mercedes Benz,Mercedes-Benz SLR McLaren,Used,5800,0,Silver,Red,Automatic,RWD,Tactical Fleet,3,5.0,235.0,259900,cars.com/vehicledetail/detail/769911130/overview/
2015 ,Mercedes Benz,Mercedes-Benz CLS 400,Used,65119,0,White,Brown,Automatic,RWD,Auto Park Dallas,21,4.4,235.0,25995,cars.com/vehicledetail/detail/792947452/overview/
1977 ,Mercedes Benz,Mercedes-Benz 450SL,Used,163172,0,Silver,Black,Automatic,Unknown,International Motor,19,5.0,236.0,5495,cars.com/vehicledetail/detail/774991477/overview/
2017 ,Mercedes Benz,Mercedes-Benz Metris Base,Used,26098,0,Black,Black,Automatic,RWD,Auto Web Expo,384,4.8,236.0,19896,cars.com/vehicledetail/detail/792358795/overview/
2005 ,Mercedes Benz,Mercedes-Benz CLK55 AMG,Used,59238,0,Silver,Gray,Automatic,RWD,Zigler Motors,13,3.9,236.0,13000,cars.com/vehicledetail/detail/763933537/overview/
