Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
1967 ,Sunbeam,Alpine,Used,6574,0,Black,Black,Manual,Unknown,The Last Detail,2,2.0,970.0,26000,cars.com/vehicledetail/detail/787985829/overview/
1967 ,Sunbeam,Tiger,Used,96112,0,Red,Beige,Manual,RWD,Specialty Sales Classics,0,0.0,1617.0,129990,cars.com/vehicledetail/detail/794609675/overview/
1966 ,Sunbeam,Tiger BASE,Used,74229,0,Green,Black,Manual,RWD,The Automall of Effingham,0,0.0,762.0,69000,cars.com/vehicledetail/detail/795852714/overview/
1965 ,Sunbeam,Tiger,Used,58527,0,Orange,Black,Manual,Unknown,GR Auto Gallery,108,4.1,1066.0,82900,cars.com/vehicledetail/detail/786423301/overview/
1966 ,Sunbeam,Tiger,Used,87000,0,Red,Black,Manual,RWD,Bob (Private Seller),0,0.0,1374.0,50000,cars.com/vehicledetail/detail/796291169/overview/
1966 ,Sunbeam,Tiger,Used,0,0,Red,Black,Other,Unknown,"Gullwing Motor Cars, Inc.",0,0.0,1436.0,26500,cars.com/vehicledetail/detail/783240079/overview/
1964 ,Sunbeam,Tiger,Used,0,0,Red,Black,Manual,Unknown,"Gullwing Motor Cars, Inc.",0,0.0,1436.0,39500,cars.com/vehicledetail/detail/792219449/overview/
