Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
1982 ,Datsun,280ZX GL 2+2,Used,60600,0,Silver,Black,Automatic,RWD,Central Houston Nissan,1200,4.1,13.0,18994,cars.com/vehicledetail/detail/791834229/overview/
1972 ,Datsun,240Z,Used,5075,0,Orange,White,Manual,RWD,Saul (Private Seller),0,0.0,15.0,18900,cars.com/vehicledetail/detail/797517409/overview/
