Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2001 ,Daewoo,Leganza SX,Used,127720,0,Silver,Gray,Automatic,FWD,Parkway Auto,56,3.5,1707.0,2995,cars.com/vehicledetail/detail/702708266/overview/
