Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2016 ,Buick,LaCrosse Leather,Used,24344,0,White,Beige,Automatic,FWD,Beck & Masten Buick GMC South,352,3.4,26.0,18595,cars.com/vehicledetail/detail/792184305/overview/
2020 ,Buick,Enclave Essence,New,0,45441,Black,Gray,Automatic,FWD,Beck & Masten Buick GMC South,352,3.4,26.0,39661,cars.com/vehicledetail/detail/796318999/overview/
2017 ,Buick,Regal Turbo GS,Used,37986,0,Gray,Black,Automatic,AWD,Fred Haas Toyota World,2468,4.9,28.0,20491,cars.com/vehicledetail/detail/788091006/overview/
2016 ,Buick,Regal Turbo,Used,25474,0,White,Other,Automatic,FWD,Nexcar,1277,4.8,28.0,17500,cars.com/vehicledetail/detail/785487080/overview/
2019 ,Buick,Enclave Essence,Used,38249,0,Gray,Gray,Automatic,FWD,Baytown Hyundai,320,4.9,42.0,24900,cars.com/vehicledetail/detail/790281768/overview/
2018 ,Buick,Regal TourX Essence,New,0,39305,Black,Black,Automatic,AWD,Wiesner Buick GMC,954,4.5,44.0,35400,cars.com/vehicledetail/detail/745516313/overview/
2020 ,Buick,Enclave Essence,New,0,43760,Gold,Other,Automatic,FWD,Wiesner Buick GMC,954,4.5,44.0,39760,cars.com/vehicledetail/detail/784681380/overview/
2018 ,Buick,Envision Preferred,New,0,36865,Black,Beige,Automatic,FWD,Wiesner Buick GMC,954,4.5,44.0,32777,cars.com/vehicledetail/detail/736078797/overview/
2019 ,Buick,Enclave Preferred,New,0,41520,White,Gray,Automatic,FWD,Classic Galveston,257,4.9,54.0,32855,cars.com/vehicledetail/detail/778963191/overview/
2019 ,Buick,Regal TourX Preferred,New,0,35330,White,Black,Automatic,AWD,Premier Autoplex,144,4.5,80.0,26605,cars.com/vehicledetail/detail/759121407/overview/
2019 ,Buick,Regal TourX Preferred,New,0,35860,Red,Black,Automatic,AWD,Premier Autoplex,144,4.5,80.0,27077,cars.com/vehicledetail/detail/757535833/overview/
2019 ,Buick,Encore Sport Touring,New,0,28290,Red,Black,Automatic,FWD,Covert Buick GMC Austin,845,3.5,134.0,17790,cars.com/vehicledetail/detail/757630469/overview/
2020 ,Buick,Enclave Essence,New,0,45355,Gold,Other,Automatic,FWD,Covert Buick GMC Austin,845,3.5,134.0,36855,cars.com/vehicledetail/detail/794678566/overview/
2018 ,Buick,Enclave Premium,Used,21528,0,Gray,Gray,Automatic,FWD,Nyle Maxwell GMC,311,4.6,135.0,33947,cars.com/vehicledetail/detail/792213342/overview/
2020 ,Buick,Envision Premium II,New,0,44795,White,Black,Automatic,AWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,37795,cars.com/vehicledetail/detail/786593274/overview/
2020 ,Buick,Enclave Avenir,New,0,56245,White,Black,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,46245,cars.com/vehicledetail/detail/789562162/overview/
2020 ,Buick,Enclave Avenir,New,0,57740,Black,Black,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,47740,cars.com/vehicledetail/detail/787615617/overview/
2020 ,Buick,Enclave Essence,New,0,43195,White,Other,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,36583,cars.com/vehicledetail/detail/794933883/overview/
2020 ,Buick,Enclave Avenir,New,0,57740,Gold,Black,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,47740,cars.com/vehicledetail/detail/787223849/overview/
2020 ,Buick,Enclave Avenir,New,0,55645,Black,Black,Automatic,FWD,Don Hewlett Chevrolet Buick,1671,4.6,136.0,45645,cars.com/vehicledetail/detail/785381934/overview/
2019 ,Buick,Envision Essence,New,0,37700,Black,Black,Automatic,FWD,Aransas Autoplex Superstore,750,4.7,152.0,32799,cars.com/vehicledetail/detail/761859700/overview/
