Year,Make,Model,Condition,Mileage,MSRP,Ext_color,Int_color,Tranmission,Drivetrain,Dealer_name,Number_Review,Rating,List_Distance,Price,HTML
2004 ,Bentley,Continental GT,Used,89000,0,Black,Brown,Automatic,4x4/4-wheel,Daniel (Private Seller),0,0.0,44.0,23000,cars.com/vehicledetail/detail/795223599/overview/
2016 ,Bentley,Flying Spur V8,Used,23826,0,Other,Beige,Automatic,AWD,Mark Motors,1,5.0,182.0,102888,cars.com/vehicledetail/detail/769940273/overview/
2013 ,Bentley,Continental GT,Used,30809,0,Blue,Brown,Automatic,AWD,Audi Plano,788,4.5,239.0,78995,cars.com/vehicledetail/detail/793632074/overview/
2007 ,Bentley,Continental GT,Used,19088,0,Blue,White,Automatic,RWD,Mark (Private Seller),0,0.0,44.0,62000,cars.com/vehicledetail/detail/787818068/overview/
2017 ,Bentley,Flying Spur W12S,Used,7620,0,Blue,Black,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,148700,cars.com/vehicledetail/detail/776029610/overview/
2008 ,Bentley,Continental GT Speed,Used,40951,0,Blue,Other,Automatic,AWD,Earth Motorcars,374,4.5,236.0,57441,cars.com/vehicledetail/detail/795077240/overview/
2013 ,Bentley,Continental GTC,Used,21760,0,Black,Gold,Automatic,AWD,Earth Motorcars,374,4.5,236.0,87990,cars.com/vehicledetail/detail/788897446/overview/
2015 ,Bentley,Continental GT V8 S,Used,9075,0,Gray,Gold,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,125089,cars.com/vehicledetail/detail/786369881/overview/
2016 ,Bentley,Continental GT Speed,Used,17709,0,Other,Other,Automatic,AWD,Reserve Auto Group,0,0.0,244.0,129900,cars.com/vehicledetail/detail/796205795/overview/
2009 ,Bentley,Continental GT Base,Used,12510,0,Black,Black,Automatic,AWD,Mark Motors,1,5.0,182.0,63777,cars.com/vehicledetail/detail/763055877/overview/
2007 ,Bentley,Continental GTC,Used,19007,0,Silver,Beige,Automatic,AWD,Boardwalk Ferrari Maserati,776,4.9,239.0,56900,cars.com/vehicledetail/detail/790311863/overview/
2013 ,Bentley,Continental Flying Spur,Used,19879,0,Gray,Other,Automatic,AWD,Mark Motors,1,5.0,182.0,74555,cars.com/vehicledetail/detail/790560631/overview/
2011 ,Bentley,Continental Supersports Supersports,Used,27145,0,Other,Black,Automatic,AWD,BMW of Dallas,945,4.5,227.0,78691,cars.com/vehicledetail/detail/788325320/overview/
2017 ,Bentley,Continental GT W12,Used,5351,0,Gray,Black,Automatic,AWD,Aston Martin of Dallas,12,5.0,226.0,197900,cars.com/vehicledetail/detail/792328301/overview/
2012 ,Bentley,Continental GT Base,Used,21405,0,Gray,Gray,Automanual,AWD,Kim (Private Seller),0,0.0,220.0,84999,cars.com/vehicledetail/detail/790083129/overview/
2007 ,Bentley,Azure,Used,20185,0,Brown,Other,Automatic,RWD,Tactical Fleet,3,5.0,235.0,78900,cars.com/vehicledetail/detail/786216709/overview/
2015 ,Bentley,Continental GT V8 S,Used,27034,0,Gray,Black,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,112049,cars.com/vehicledetail/detail/792180791/overview/
2014 ,Bentley,Continental GT V8,Used,18825,0,Silver,Gold,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,109800,cars.com/vehicledetail/detail/787022550/overview/
2015 ,Bentley,Continental GT Base,Used,4963,0,White,Black,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,189000,cars.com/vehicledetail/detail/747493041/overview/
2018 ,Bentley,Continental GT Supersports,Used,3850,0,Gray,Black,Automatic,AWD,Mark Motors,1,5.0,182.0,215888,cars.com/vehicledetail/detail/793957400/overview/
2014 ,Bentley,Continental GT Speed,Used,18395,0,Black,Black,Automatic,AWD,Mark Motors,1,5.0,182.0,112888,cars.com/vehicledetail/detail/788622068/overview/
2015 ,Bentley,Mulsanne Base,Used,9765,0,Gray,Gray,Automatic,RWD,Hi Tech Luxury Imports,3,2.3,136.0,164800,cars.com/vehicledetail/detail/792364123/overview/
2015 ,Bentley,Continental GT,Bentley Certified,10534,0,Gray,Black,Automatic,AWD,"Post Oak Motor Cars, Ltd Bentley and Rolls-Royce",0,0.0,12.0,134950,cars.com/vehicledetail/detail/752477248/overview/
2016 ,Bentley,Continental GT W12,Used,9287,0,Black,Black,Automatic,AWD,Crave Luxury Auto,25,4.3,33.0,0,cars.com/vehicledetail/detail/798041510/overview/
2008 ,Bentley,Continental Flying Spur,Used,23578,0,Other,Other,Automatic,AWD,ICON Exotics,2,5.0,10.0,50995,cars.com/vehicledetail/detail/797250471/overview/
2017 ,Bentley,Bentayga W12,Used,17451,0,Other,Other,Automatic,AWD,ICON Exotics,2,5.0,10.0,142995,cars.com/vehicledetail/detail/797721090/overview/
2006 ,Bentley,Continental Flying Spur,Used,41728,0,Other,Other,Automatic,AWD,ICON Exotics,2,5.0,10.0,34995,cars.com/vehicledetail/detail/797809709/overview/
2016 ,Bentley,Continental GT,Bentley Certified,5465,0,Silver,Other,Automatic,AWD,"Post Oak Motor Cars, Ltd Bentley and Rolls-Royce",0,0.0,12.0,0,cars.com/vehicledetail/detail/794192987/overview/
2016 ,Bentley,Flying Spur V8,Used,17870,0,Black,Black,Automatic,AWD,Mercedes-Benz of Houston North,714,4.6,26.0,115895,cars.com/vehicledetail/detail/795231068/overview/
2011 ,Bentley,Continental GTC,Used,52300,0,Black,Black,Automatic,AWD,360 Exotics,27,4.4,132.0,0,cars.com/vehicledetail/detail/796016961/overview/
2013 ,Bentley,Continental GTC Base,Used,30992,0,White,Other,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,0,cars.com/vehicledetail/detail/797270470/overview/
2018 ,Bentley,Mulsanne Speed,Used,1892,0,Black,Black,Automatic,RWD,Hi Tech Luxury Imports,3,2.3,136.0,289900,cars.com/vehicledetail/detail/797438078/overview/
2017 ,Bentley,Bentayga W12,Used,20200,0,Green,Brown,Automatic,AWD,Hi Tech Luxury Imports,3,2.3,136.0,149800,cars.com/vehicledetail/detail/788649013/overview/
2017 ,Bentley,Bentayga W12,Used,12488,0,Other,Other,Automatic,AWD,Mark Motors,1,5.0,182.0,149888,cars.com/vehicledetail/detail/796973940/overview/
2018 ,Bentley,Bentayga Activity Edition,Used,89,0,Other,Other,Automatic,AWD,Mark Motors,1,5.0,182.0,179888,cars.com/vehicledetail/detail/797596808/overview/
2017 ,Bentley,Continental GT V8 S,Used,459,0,Other,Other,Automatic,AWD,Mark Motors,1,5.0,182.0,169888,cars.com/vehicledetail/detail/797596936/overview/
2014 ,Bentley,Continental GT V8,Used,64955,0,Black,White,Automatic,AWD,Ride N Drive,13,3.6,226.0,71488,cars.com/vehicledetail/detail/797122396/overview/
2008 ,Bentley,Continental GTC,Used,56069,0,Blue,Brown,Automatic,AWD,Ride N Drive,13,3.6,226.0,45988,cars.com/vehicledetail/detail/794949133/overview/
2005 ,Bentley,Continental GT,Used,73572,0,Black,Black,Automatic,AWD,Automania LLC,16,4.3,227.0,29999,cars.com/vehicledetail/detail/797896738/overview/
2007 ,Bentley,Continental GT,Used,36619,0,Gray,Other,Automatic,AWD,Auto Park Dallas,21,4.4,235.0,49995,cars.com/vehicledetail/detail/796949540/overview/
2013 ,Bentley,Continental GT V8,Used,11170,0,Other,Black,Automatic,AWD,Tactical Fleet,3,5.0,235.0,114900,cars.com/vehicledetail/detail/797696962/overview/
2016 ,Bentley,Continental GT V8 S,Used,11500,0,White,Other,Automatic,AWD,Tactical Fleet,3,5.0,235.0,129900,cars.com/vehicledetail/detail/796466083/overview/
2008 ,Bentley,Continental GTC,Used,27210,0,Other,Other,Automatic,AWD,iDrive1 Motorcars,4,5.0,236.0,59977,cars.com/vehicledetail/detail/797397323/overview/
2007 ,Bentley,Continental GT,Used,79545,0,Silver,Other,Automatic,AWD,Zigler Motors,13,3.9,236.0,37900,cars.com/vehicledetail/detail/796532042/overview/
2006 ,Bentley,Continental GT,Used,32000,0,Black,Other,Automatic,AWD,Earth Motorcars,374,4.5,236.0,46995,cars.com/vehicledetail/detail/797528418/overview/
2011 ,Bentley,Continental GTC 80-11 Edition,Used,62046,0,Black,Other,Automatic,AWD,Earth Motorcars,374,4.5,236.0,67777,cars.com/vehicledetail/detail/796820295/overview/
2016 ,Bentley,Continental GT V8 S,Used,14706,0,Gray,Brown,Automatic,AWD,Earth Motorcars,374,4.5,236.0,124989,cars.com/vehicledetail/detail/797606988/overview/
2015 ,Bentley,Continental GT,Used,26123,0,Gray,Other,Automatic,AWD,Earth Motorcars,374,4.5,236.0,102995,cars.com/vehicledetail/detail/797611514/overview/
2014 ,Bentley,Flying Spur Base,Used,50045,0,Brown,Brown,Automatic,AWD,Texas Hot Rides,27,2.8,237.0,76991,cars.com/vehicledetail/detail/797848447/overview/
